Class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,xz0,x11,y11,xz1,x12,y12,xz2,x13,y13,xz3,x14,y14,xz4,x15,y15,xz5,x16,y16,xz6,x17,y17,xz7,x18,y18,xz8,x19,y19,xz9,x20,y20,xz0.1
Cursor,0.4640242755413055,0.6023596525192261,0.1204719305038452,0.4367116689682007,0.5486518144607544,0.1097303628921508,0.4211198985576629,0.4898507595062256,0.0979701519012451,0.4234639406204223,0.4423171877861023,0.0884634375572204,0.4358321726322174,0.4020536243915558,0.0804107248783111,0.4400594830513,0.3903577923774719,0.0780715584754944,0.436978667974472,0.3037096858024597,0.0607419371604919,0.4375871121883392,0.2528437972068786,0.0505687594413757,0.4379362761974334,0.2066796869039535,0.0413359373807907,0.4657029509544372,0.3996128439903259,0.0799225687980652,0.453825980424881,0.3721739053726196,0.0744347810745239,0.4462586045265198,0.4240805804729461,0.0848161160945892,0.4425519406795501,0.4605816900730133,0.0921163380146026,0.4882999658584595,0.4197198152542114,0.0839439630508422,0.4702864289283752,0.4249924421310425,0.0849984884262085,0.4632028937339782,0.481876790523529,0.0963753581047058,0.4612113535404205,0.5172398686408997,0.1034479737281799,0.5109193325042725,0.4461511373519897,0.0892302274703979,0.4946871995925903,0.435289204120636,0.0870578408241272,0.4839318692684173,0.4766610264778137,0.0953322052955627,0.4797951281070709,0.5055471658706665,0.1011094331741333
Cursor,0.4691205322742462,0.5945720076560974,0.1189144015312194,0.4408307075500488,0.5427717566490173,0.1085543513298034,0.4255187511444092,0.4859552383422851,0.097191047668457,0.4287289977073669,0.4390536546707153,0.087810730934143,0.4398931860923767,0.4001719653606415,0.0800343930721283,0.4408012330532074,0.3921559453010559,0.0784311890602111,0.4387809932231903,0.3053828477859497,0.0610765695571899,0.4403179585933685,0.2534384131431579,0.0506876826286315,0.4412514269351959,0.2049424797296524,0.0409884959459304,0.4655428528785705,0.401935338973999,0.0803870677947998,0.4563732743263244,0.3651624619960785,0.0730324923992157,0.4498344957828522,0.4098524153232574,0.0819704830646514,0.4457121789455414,0.4448265731334686,0.0889653146266937,0.4882246851921081,0.4207683205604553,0.084153664112091,0.4744837284088135,0.4177366197109222,0.0835473239421844,0.468204915523529,0.4709644317626953,0.094192886352539,0.4654801785945892,0.5068938136100769,0.1013787627220153,0.5123544931411743,0.4463497996330261,0.0892699599266052,0.5016337633132935,0.425226092338562,0.0850452184677124,0.4909298121929168,0.4632318019866943,0.0926463603973388,0.4856584668159485,0.4937777519226074,0.0987555503845215
Cursor,0.4735380709171295,0.5856442451477051,0.117128849029541,0.4466442763805389,0.5366433262825012,0.1073286652565002,0.4307783246040344,0.4816165864467621,0.0963233172893524,0.4341340065002441,0.4344630241394043,0.0868926048278808,0.4464507102966308,0.3954782485961914,0.0790956497192382,0.4464283287525177,0.3876782059669494,0.0775356411933899,0.4433146119117737,0.3014432489871979,0.0602886497974395,0.4430684745311737,0.2508896589279175,0.0501779317855834,0.4428732395172119,0.2065708041191101,0.041314160823822,0.4712922871112823,0.396847516298294,0.0793695032596588,0.4612464010715484,0.3704443573951721,0.0740888714790344,0.4562241435050964,0.4213136732578277,0.0842627346515655,0.4548608958721161,0.4553209841251373,0.0910641968250274,0.4939912855625152,0.4150706529617309,0.0830141305923461,0.4795748591423034,0.4157979786396026,0.0831595957279205,0.4741620719432831,0.4702094495296478,0.0940418899059295,0.4733524024486542,0.5032815933227539,0.1006563186645507,0.5172131657600403,0.4387866854667663,0.0877573370933532,0.5037847757339478,0.4247029721736908,0.0849405944347381,0.4944392442703247,0.4647389352321625,0.0929477870464325,0.4913916885852813,0.4914285242557525,0.0982857048511505
Cursor,0.4803560376167297,0.5797910690307617,0.1159582138061523,0.454461008310318,0.528356671333313,0.1056713342666626,0.4398219287395477,0.4734540581703186,0.0946908116340637,0.4432746767997741,0.425847053527832,0.0851694107055664,0.4549546241760254,0.3886976838111877,0.0777395367622375,0.4538626968860626,0.3841718137264251,0.076834362745285,0.4499030709266662,0.3001706004142761,0.0600341200828552,0.4486663937568664,0.2514768242835998,0.0502953648567199,0.4478398561477661,0.2076339721679687,0.0415267944335937,0.4779903292655945,0.3925715386867523,0.0785143077373504,0.4699221551418304,0.3637273013591766,0.0727454602718353,0.4647696614265442,0.409943550825119,0.0819887101650238,0.4626835584640503,0.4420436024665832,0.0884087204933166,0.5001216530799866,0.4101477861404419,0.0820295572280883,0.4870052337646484,0.4116700887680053,0.082334017753601,0.4810594916343689,0.4646540880203247,0.0929308176040649,0.4798155725002289,0.4978939294815063,0.0995787858963012,0.522616446018219,0.4333895146846771,0.0866779029369354,0.5099341869354248,0.4214492440223694,0.0842898488044738,0.5003764033317566,0.4612149596214294,0.0922429919242859,0.4968348145484924,0.4889467358589172,0.0977893471717834
Cursor,0.4880899786949157,0.5776939988136292,0.1155387997627258,0.4621564447879791,0.5271313786506653,0.105426275730133,0.449048638343811,0.4698783457279205,0.0939756691455841,0.453538179397583,0.4197894036769867,0.0839578807353973,0.4641936123371124,0.3796185851097107,0.0759237170219421,0.462653249502182,0.3838073313236236,0.0767614662647247,0.4581728875637054,0.3005571961402893,0.0601114392280578,0.456024020910263,0.252239316701889,0.0504478633403778,0.4545319080352783,0.2078690975904464,0.0415738195180893,0.4863588511943817,0.3936513364315033,0.0787302672863006,0.4794137477874756,0.3627010881900787,0.0725402176380157,0.4737880229949951,0.4144294261932373,0.0828858852386474,0.4724071621894836,0.4484844207763672,0.0896968841552734,0.5077489018440247,0.4110479652881622,0.0822095930576324,0.4962992072105407,0.405699759721756,0.0811399519443512,0.4899806678295135,0.4606908559799194,0.0921381711959838,0.4896839261054992,0.4930949211120605,0.0986189842224121,0.529780924320221,0.4339892566204071,0.0867978513240814,0.5191214084625244,0.4153776466846466,0.0830755293369293,0.509877622127533,0.4562320709228515,0.0912464141845703,0.507587194442749,0.4830361008644104,0.096607220172882
Cursor,0.492705225944519,0.5725795030593872,0.1145159006118774,0.468012273311615,0.5207632184028625,0.1041526436805725,0.4564065933227539,0.4655082523822784,0.0931016504764556,0.4625938236713409,0.4184506237506866,0.0836901247501373,0.4749426543712616,0.382273405790329,0.0764546811580658,0.4700854420661926,0.3799780309200287,0.0759956061840057,0.4655957818031311,0.3002999424934387,0.0600599884986877,0.463739663362503,0.2536879777908325,0.0507375955581665,0.4626605212688446,0.2109987288713455,0.0421997457742691,0.4934782087802887,0.3895809054374695,0.0779161810874939,0.4885178506374359,0.3550858497619629,0.0710171699523925,0.482813149690628,0.4000537693500519,0.0800107538700103,0.479998916387558,0.4328011870384216,0.0865602374076843,0.514684796333313,0.4074416160583496,0.0814883232116699,0.5042830109596252,0.4055298864841461,0.0811059772968292,0.49732106924057,0.456990510225296,0.0913981020450592,0.4957318007946014,0.488534927368164,0.0977069854736328,0.5364611744880676,0.4310184121131897,0.0862036824226379,0.5262373089790344,0.4166375994682312,0.0833275198936462,0.5168107748031616,0.4551821649074554,0.0910364329814911,0.5135968327522278,0.4821774363517761,0.0964354872703552
Cursor,0.5012543797492981,0.5709407329559326,0.1141881465911865,0.476136565208435,0.5202528238296509,0.1040505647659301,0.4641026258468628,0.4690158367156982,0.0938031673431396,0.4697074294090271,0.4242365062236786,0.0848473012447357,0.4829616546630859,0.3925454020500183,0.0785090804100036,0.4771519899368286,0.3856031596660614,0.0771206319332122,0.472599595785141,0.3038884997367859,0.0607776999473571,0.4709377884864807,0.255429208278656,0.0510858416557312,0.4702625274658203,0.2105220109224319,0.0421044021844863,0.4997839331626892,0.395337164402008,0.0790674328804016,0.4959459602832794,0.3543726801872253,0.070874536037445,0.489885151386261,0.3971692025661468,0.0794338405132293,0.4862332642078399,0.4311513602733612,0.0862302720546722,0.5207291841506958,0.4119374752044678,0.0823874950408935,0.5124950408935547,0.4001512825489044,0.0800302565097808,0.5058197975158691,0.4497399628162384,0.0899479925632476,0.503605306148529,0.4841052591800689,0.0968210518360138,0.542435348033905,0.4336370527744293,0.0867274105548858,0.535067081451416,0.4084270298480987,0.0816854059696197,0.5254684686660767,0.4452457427978515,0.0890491485595703,0.5211087465286255,0.4753181338310241,0.0950636267662048
Cursor,0.5062518119812012,0.5672440528869629,0.1134488105773925,0.4830479919910431,0.5199231505393982,0.1039846301078796,0.4721366763114929,0.4698958694934845,0.0939791738986969,0.4777761399745941,0.4248945713043213,0.0849789142608642,0.4890817999839782,0.390535444021225,0.078107088804245,0.4832804203033447,0.3845668435096741,0.0769133687019348,0.4786501824855804,0.3049678802490234,0.0609935760498046,0.4777085483074188,0.2565181851387024,0.0513036370277404,0.4773825705051422,0.2112426161766052,0.042248523235321,0.5057151913642883,0.3935902118682861,0.0787180423736572,0.5042657852172852,0.3473583161830902,0.069471663236618,0.4976288080215454,0.3874679207801819,0.0774935841560363,0.4924827814102173,0.4219937920570373,0.0843987584114074,0.5268934369087219,0.4097268283367157,0.0819453656673431,0.5201331377029419,0.399515837430954,0.0799031674861908,0.5128381252288818,0.4502644538879394,0.0900528907775879,0.5101116895675659,0.4849399328231811,0.0969879865646362,0.5485111474990845,0.4315541386604309,0.0863108277320861,0.5418728590011597,0.4083553254604339,0.0816710650920868,0.5326859354972839,0.4457542300224304,0.089150846004486,0.5283793210983276,0.4758304953575134,0.0951660990715027
Cursor,0.5129003524780273,0.5606462955474854,0.112129259109497,0.4898540079593658,0.5188859105110168,0.1037771821022033,0.4779182374477386,0.4702247679233551,0.094044953584671,0.4834794700145721,0.4257088899612427,0.0851417779922485,0.4949676394462585,0.392389178276062,0.0784778356552124,0.4890391826629638,0.3834324181079864,0.0766864836215973,0.4841175675392151,0.3026935458183288,0.0605387091636657,0.4835007488727569,0.25445157289505,0.05089031457901,0.4830739200115204,0.209933802485466,0.0419867604970932,0.5117013454437256,0.389797955751419,0.0779595911502838,0.5081128478050232,0.349394679069519,0.0698789358139038,0.5034973621368408,0.389248639345169,0.0778497278690338,0.500217080116272,0.4212862551212311,0.0842572510242462,0.5327973365783691,0.4052461087703705,0.0810492217540741,0.5248684883117676,0.3987732529640198,0.0797546505928039,0.5192857980728149,0.4481406807899475,0.0896281361579895,0.5177109241485596,0.4798752069473266,0.0959750413894653,0.5543724894523621,0.4269449412822723,0.0853889882564544,0.5469622611999512,0.4064883887767792,0.0812976777553558,0.5381799340248108,0.4433340430259704,0.0886668086051941,0.5346511602401733,0.4711877107620239,0.0942375421524047
Cursor,0.5197879076004028,0.5619810223579407,0.1123962044715881,0.4977001845836639,0.5194880962371826,0.1038976192474365,0.4868062138557434,0.4686641693115234,0.0937328338623046,0.4926083981990814,0.4229023456573486,0.0845804691314697,0.5049449801445007,0.3888168632984161,0.0777633726596832,0.496561586856842,0.3873775005340576,0.0774755001068115,0.4918975234031677,0.3051231205463409,0.0610246241092681,0.4914294183254242,0.2559896111488342,0.0511979222297668,0.4915417432785034,0.2094514667987823,0.0418902933597564,0.5181132555007935,0.3956264853477478,0.0791252970695495,0.5151959657669067,0.3457799851894378,0.0691559970378875,0.5101047158241272,0.3770211637020111,0.0754042327404022,0.5062727928161621,0.4068920314311981,0.0813784062862396,0.538780689239502,0.4111520648002624,0.0822304129600525,0.5309286713600159,0.3984082341194153,0.079681646823883,0.5244598388671875,0.445949375629425,0.089189875125885,0.5225729942321777,0.4808700680732727,0.0961740136146545,0.5598145723342896,0.4321055710315704,0.0864211142063141,0.552749752998352,0.4066096544265747,0.0813219308853149,0.5439692139625549,0.4415706396102905,0.0883141279220581,0.540157675743103,0.471642255783081,0.0943284511566162
Cursor,0.5285429954528809,0.5623684525489807,0.1124736905097961,0.5073135495185852,0.5188562870025635,0.1037712574005127,0.4973296225070953,0.4666483998298645,0.0933296799659729,0.5043514370918274,0.4228699505329132,0.0845739901065826,0.5184630155563354,0.3942681849002838,0.0788536369800567,0.5100837349891663,0.3848558664321899,0.0769711732864379,0.5050737857818604,0.3040456473827362,0.0608091294765472,0.5030316710472107,0.2553551495075226,0.0510710299015045,0.5021240711212158,0.2122171372175216,0.0424434274435043,0.532312273979187,0.3935735523700714,0.0787147104740143,0.5275644659996033,0.3584398925304413,0.0716879785060882,0.5223674178123474,0.3989442884922027,0.0797888576984405,0.520559549331665,0.430057168006897,0.0860114336013794,0.5526747107505798,0.4113514423370361,0.0822702884674072,0.5434917211532593,0.4009564816951751,0.080191296339035,0.5371372699737549,0.4466557204723358,0.0893311440944671,0.536260724067688,0.4772232472896576,0.0954446494579315,0.5726218223571777,0.4356506764888763,0.0871301352977752,0.5640401244163513,0.4136770665645599,0.082735413312912,0.5543369054794312,0.4463531672954559,0.0892706334590912,0.5505952835083008,0.4715918898582458,0.0943183779716491
Cursor,0.538308322429657,0.5650548934936523,0.1130109786987304,0.5182871222496033,0.5217686295509338,0.1043537259101867,0.509706974029541,0.471753180027008,0.0943506360054016,0.517353892326355,0.4283336400985718,0.0856667280197143,0.5314246416091919,0.3976481556892395,0.0795296311378479,0.5218249559402466,0.3866601586341858,0.0773320317268371,0.5179846882820129,0.3048476576805115,0.0609695315361022,0.5167446136474609,0.2549368143081665,0.0509873628616333,0.5169512629508972,0.2107606381177902,0.042152127623558,0.5441966652870178,0.3970313370227813,0.0794062674045562,0.5443155169487,0.3632708191871643,0.0726541638374328,0.5393471717834473,0.4057617485523224,0.0811523497104644,0.5355292558670044,0.4362669289112091,0.0872533857822418,0.5652334690093994,0.4158495962619781,0.0831699192523956,0.5619860291481018,0.4046316742897033,0.0809263348579406,0.5548587441444397,0.4494919776916504,0.08989839553833,0.5506169199943542,0.4782204926013946,0.0956440985202789,0.5857022404670715,0.441340833902359,0.0882681667804718,0.5838173627853394,0.4209063351154327,0.0841812670230865,0.5738523006439209,0.4541687369346618,0.0908337473869323,0.567492663860321,0.4776741862297058,0.0955348372459411
Cursor,0.5481702089309692,0.5641553401947021,0.1128310680389404,0.5283240675926208,0.5179861187934875,0.1035972237586975,0.5219427943229675,0.4650597274303436,0.0930119454860687,0.5314239263534546,0.4212894439697265,0.0842578887939453,0.546708881855011,0.3915992975234985,0.0783198595046997,0.5340852737426758,0.3856662809848785,0.0771332561969757,0.5325325727462769,0.3037179708480835,0.0607435941696167,0.5328596234321594,0.2535440921783447,0.0507088184356689,0.5335109829902649,0.2094045579433441,0.0418809115886688,0.5564666986465454,0.3969821035861969,0.0793964207172393,0.5574352741241455,0.36111980676651,0.072223961353302,0.5516704320907593,0.3950732946395874,0.0790146589279174,0.5457602143287659,0.4211570024490356,0.0842314004898071,0.5773972272872925,0.4177195131778717,0.0835439026355743,0.573593020439148,0.4096370339393616,0.0819274067878723,0.5644990801811218,0.4502113163471222,0.0900422632694244,0.5583733916282654,0.476417988538742,0.0952835977077484,0.5973629355430603,0.4444690346717834,0.0888938069343567,0.5930145382881165,0.4297676682472229,0.0859535336494445,0.5812061429023743,0.4614798426628113,0.0922959685325622,0.5731527209281921,0.4832540452480316,0.0966508090496063
Cursor,0.5607302784919739,0.5682090520858765,0.1136418104171753,0.5420421957969666,0.5181422233581543,0.1036284446716308,0.5355416536331177,0.4654979109764099,0.0930995821952819,0.5451818704605103,0.4205529689788818,0.0841105937957763,0.5618160367012024,0.3915191888809204,0.078303837776184,0.5481140613555908,0.3878002762794494,0.0775600552558899,0.5462028980255127,0.3052261173725128,0.0610452234745025,0.5464898347854614,0.2542579174041748,0.0508515834808349,0.5477616190910339,0.2102034837007522,0.0420406967401504,0.5692495107650757,0.4014809429645538,0.0802961885929107,0.575437605381012,0.3682560324668884,0.0736512064933776,0.5692557096481323,0.4111479520797729,0.0822295904159546,0.5618116855621338,0.44015833735466,0.088031667470932,0.5891596078872681,0.4240975677967071,0.0848195135593414,0.59157395362854,0.4079672992229461,0.0815934598445892,0.582430362701416,0.45152148604393,0.090304297208786,0.5744446516036987,0.4796161651611328,0.0959232330322265,0.6081013679504395,0.453408420085907,0.0906816840171814,0.6106315851211548,0.4281682968139648,0.0856336593627929,0.5988856554031372,0.4599854350090027,0.0919970870018005,0.5889829397201538,0.4837668240070343,0.0967533648014068
Cursor,0.570614218711853,0.5655580759048462,0.1131116151809692,0.5532350540161133,0.5174893140792847,0.1034978628158569,0.5475192070007324,0.4688530266284942,0.0937706053256988,0.5577526688575745,0.4282198846340179,0.0856439769268035,0.5734442472457886,0.3992407023906708,0.0798481404781341,0.5609058737754822,0.3831905722618103,0.076638114452362,0.559933066368103,0.3009238541126251,0.060184770822525,0.5608659386634827,0.2507511675357818,0.0501502335071563,0.5623230934143066,0.2076337784528732,0.0415267556905746,0.5829353928565979,0.3957263231277466,0.0791452646255493,0.5866502523422241,0.3681440949440002,0.0736288189888,0.5805187821388245,0.4123481810092926,0.0824696362018585,0.5740676522254944,0.4417868852615356,0.0883573770523071,0.6029981374740601,0.419323980808258,0.0838647961616516,0.6028264760971069,0.4099995195865631,0.0819999039173126,0.5942220687866211,0.4546642005443573,0.0909328401088714,0.587723433971405,0.4820849895477295,0.0964169979095459,0.6222058534622192,0.4499452114105224,0.0899890422821045,0.623903214931488,0.4278708100318908,0.0855741620063781,0.6125951409339905,0.4602501094341278,0.0920500218868255,0.6040449738502502,0.4837322831153869,0.0967464566230774
Cursor,0.5832011699676514,0.5697020292282104,0.113940405845642,0.5652034878730774,0.5193385481834412,0.1038677096366882,0.5592819452285767,0.4633235931396484,0.0926647186279296,0.5700293183326721,0.4197957217693329,0.0839591443538665,0.5880026817321777,0.3921020925045013,0.0784204185009002,0.5755371451377869,0.38283172249794,0.076566344499588,0.5761805772781372,0.3008295595645904,0.060165911912918,0.5774269700050354,0.250393807888031,0.0500787615776062,0.5794223546981812,0.2073975801467895,0.0414795160293579,0.597439706325531,0.3983969092369079,0.0796793818473816,0.604910671710968,0.3732431828975677,0.0746486365795135,0.5972660183906555,0.4208298027515411,0.0841659605503082,0.5891455411911011,0.4529623389244079,0.0905924677848816,0.6171950697898865,0.4239645004272461,0.0847929000854492,0.6207795143127441,0.4119980633258819,0.0823996126651764,0.6096307635307312,0.4584920108318329,0.0916984021663665,0.6008880734443665,0.4891190528869629,0.0978238105773925,0.6355056166648865,0.4559775590896606,0.0911955118179321,0.6399304866790771,0.4320619106292724,0.0864123821258545,0.6270897388458252,0.4653770923614502,0.09307541847229,0.616492748260498,0.4908477067947387,0.0981695413589477
